at,null,17,at,at,IN,O,IN,20,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
the,null,18,the,the,DT,O,DT,20,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
time,null,19,time,time,NN,O,NN,17,nmod,0,0,0,0,0,0,0,0,1,0,0,0,0,0
of,null,20,of,of,IN,O,IN,22,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
paste,B-intrmed,21,paste,past,VB,O,VB,20,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/,null,22,/,/,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mortar,B-intrmed,23,mortar,mortar,JJ,O,JJ,25,amod,0,15,0,0,0,0,0,15,0,0,0,0,0,0
preparation,null,24,preparation,prepar,NN,O,NN,17,dep,0,0,0,0,0,0,0,0,2,0,0,0,0,0
.,null,25,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,2,nsubj,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mixes,B-intrmed,1,mix,mix,VBZ,O,VBZ,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,2,were,were,VBD,O,VBD,4,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
prepared,B-operation,3,prepared,prepar,VBN,O,VBN,2,ccomp,0,24,0,0,0,24,0,0,0,0,0,0,0,0
by,null,4,by,by,IN,O,IN,8,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
different,null,5,different,differ,JJ,O,JJ,8,amod,0,1,0,0,0,0,1,0,0,0,0,0,0,0
weight,B-amt_misc,6,weight,weight,NN,O,NN,8,compound,0,6,0,6,0,0,0,0,0,0,0,0,0,0
proportions,I-amt_misc,7,proportion,proport,NNS,O,NNS,4,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as,null,8,a,as,IN,O,IN,10,mark,1,0,0,0,0,0,0,0,1,0,0,0,0,0
listed,null,9,listed,list,VBN,O,VBN,4,advcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,null,10,in,in,IN,O,IN,12,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
Table,null,11,Table,Tabl,NNP,O,NNP,10,nmod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,null,12,2,2,CD,O,CD,12,nummod,0,245,94,39,0,0,112,0,0,0,1,1,0,0
.,null,13,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

After,null,0,After,After,IN,O,IN,2,mark,0,0,0,0,0,0,0,0,0,0,0,0,1,0
weighing,B-operation,1,weighing,weigh,VBG,O,VBG,6,advcl,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,,null,2,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
the,null,3,the,the,DT,O,DT,5,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
biomass,B-descriptor,4,biomass,biomass,NNS,O,NNS,6,nsubj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fly,B-intrmed,5,fly,fli,VBP,O,VBP,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ash,I-intrmed,6,ash,ash,JJ,O,JJ,6,xcomp,0,6,4,2,0,0,0,0,2,0,0,0,0,0
and,null,7,and,and,CC,O,CC,6,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
metakaolin,B-material,8,metakaolin,metakaolin,NN,O,NN,11,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,9,were,were,VBD,O,VBD,11,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mixed,B-operation,10,mixed,mix,VBN,O,VBN,6,conj,0,73,1,0,0,72,0,0,0,0,0,0,0,0
together,null,11,together,togeth,RB,O,RB,11,advmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thoroughly,null,12,thoroughly,thoroughli,RB,O,RB,11,advmod,0,1,0,0,0,0,1,0,0,0,0,0,0,0
.,null,13,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Then,null,0,Then,Then,RB,O,RB,6,advmod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,null,1,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
the,null,2,the,the,DT,O,DT,4,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
mixtures,B-intrmed,3,mixture,mixtur,NNS,O,NNS,6,nsubjpass,0,32,31,0,0,1,0,0,0,0,0,0,0,0
were,null,4,were,were,VBD,O,VBD,6,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
added,B-operation,5,added,ad,VBN,O,VBN,0,root,0,270,0,4,0,266,0,0,0,0,0,0,0,0
into,null,6,into,into,IN,O,IN,10,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the,null,7,the,the,DT,O,DT,10,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
alkali,B-descriptor,8,alkali,alkali,JJ,O,JJ,10,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solution,B-intrmed,9,solution,solut,NN,O,NN,6,nmod,0,345,192,0,145,7,0,1,130,0,0,0,0,0
slowly,null,10,slowly,slowli,RB,O,RB,13,advmod,0,29,0,0,0,0,29,0,0,0,0,0,0,0
while,null,11,while,while,IN,O,IN,13,mark,1,1,0,0,0,1,0,0,0,0,0,0,0,0
keeping,B-operation,12,keeping,keep,VBG,O,VBG,6,advcl,0,0,0,0,0,0,0,0,0,1,0,0,0,0
the,null,13,the,the,DT,O,DT,16,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
mixing,null,14,mixing,mix,VBG,O,VBG,16,amod,0,2,0,0,0,2,0,0,0,1,0,0,0,0
process,null,15,process,process,NN,O,NN,13,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
by,null,16,by,by,IN,O,IN,18,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
hand,B-operation,17,hand,hand,NN,O,NN,13,nmod,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mixing,I-operation,18,mixing,mix,VBG,O,VBG,18,acl,0,2,0,0,0,2,0,0,0,1,0,0,0,0
using,null,19,using,use,VBG,O,VBG,19,advcl,0,1,0,0,0,1,0,0,0,1,0,0,0,0
a,null,20,a,a,DT,O,DT,23,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
palate,B-synth_aprt,21,palate,palat,NN,O,NN,23,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knife,I-synth_aprt,22,knife,knife,NN,O,NN,20,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,23,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
amount,null,1,amount,amount,NN,O,NN,8,nsubjpass,0,11,0,11,0,0,0,0,0,0,0,0,0,0
of,null,2,of,of,IN,O,IN,6,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
alkali,B-descriptor,3,alkali,alkali,JJ,O,JJ,6,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activator,B-intrmed,4,activator,activ,NN,O,NN,6,compound,0,0,0,0,0,0,0,0,1,0,0,0,0,0
solution,B-descriptor,5,solution,solut,NN,O,NN,2,nmod,0,345,192,0,145,7,0,1,130,0,0,0,0,0
was,null,6,wa,wa,VBD,O,VBD,8,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
selected,null,7,selected,select,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,null,8,in,in,IN,O,IN,8,advcl,1,7,0,4,0,0,3,0,8,0,0,0,0,0
order,null,9,order,order,NN,O,NN,9,mwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
to,null,10,to,to,TO,O,TO,12,mark,1,80,0,20,0,14,46,0,0,0,0,0,0,0
have,null,11,have,have,VB,O,VB,8,xcomp,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sufficient,null,12,sufficient,suffici,JJ,O,JJ,14,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
workability,null,13,workability,workabl,NN,O,NN,12,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
to,null,14,to,to,TO,O,TO,17,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
the,null,15,the,the,DT,O,DT,17,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
mixture,B-intrmed,16,mixture,mixtur,NN,O,NN,12,nmod,0,131,129,1,0,1,0,0,5,0,0,0,0,0
.,null,17,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Soon,null,0,Soon,Soon,RB,O,RB,3,advmod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
after,null,1,after,after,IN,O,IN,3,mark,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mixing,B-operation,2,mixing,mix,VBG,O,VBG,8,advcl,0,2,0,0,0,2,0,0,0,1,0,0,0,0
,,null,3,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
the,null,4,the,the,DT,O,DT,6,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
pastes,B-intrmed,5,paste,past,NNS,O,NNS,8,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,6,were,were,VBD,O,VBD,8,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
moulded,B-operation,7,moulded,mould,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
into,null,8,into,into,IN,O,IN,13,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
small,null,9,small,small,JJ,O,JJ,13,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cylindrical,B-synth_aprt,10,cylindrical,cylindr,JJ,O,JJ,13,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polyethylene,I-synth_aprt,11,polyethylene,polyethylen,NN,O,NN,13,compound,0,1,0,0,0,0,0,1,3,0,0,0,0,0
containers,I-synth_aprt,12,container,contain,NNS,O,NNS,8,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(,null,13,(,(,CD,O,CD,17,nummod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
diameter,null,14,diameter,diamet,NN,O,NN,17,compound,0,7,0,0,7,0,0,0,0,0,0,0,0,0
×,null,15,×,×,NN,O,NN,17,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
height,null,16,height,height,NN,O,NN,13,dep,0,0,0,0,0,0,0,0,0,0,0,0,0,0
=,null,17,=,=,JJ,O,JJ,21,advmod,0,13,1,10,1,0,1,0,0,0,0,0,0,0
3,B-number,18,3,3,CD,O,CD,18,dep,0,182,56,53,0,0,73,0,0,0,1,1,0,0
cm,B-prop_unit,19,cm,cm,FW,O,FW,21,compound,0,0,0,0,0,0,0,0,5,0,0,0,0,0
×,null,20,×,×,FW,O,FW,17,acl:relcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B-number,21,4,4,CD,O,CD,21,dep,0,127,56,27,0,0,44,0,0,0,1,1,0,0
cm,B-prop_unit,22,cm,cm,FW,O,FW,24,compound,0,0,0,0,0,0,0,0,5,0,0,0,0,0
),null,23,),),FW,O,FW,22,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
.,null,24,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Then,null,0,Then,Then,RB,O,RB,6,advmod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,,null,1,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
the,null,2,the,the,DT,O,DT,4,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
containers,B-synth_aprt,3,container,contain,NNS,O,NNS,6,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,4,were,were,VBD,O,VBD,6,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sealed,B-operation,5,sealed,seal,VBN,O,VBN,0,root,0,3,0,0,0,3,0,0,0,0,0,0,0,0
to,null,6,to,to,TO,O,TO,8,mark,1,80,0,20,0,14,46,0,0,0,0,0,0,0
avoid,B-operation,7,avoid,avoid,VB,O,VB,6,xcomp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water,B-material,8,water,water,NN,O,NN,10,compound,0,396,374,0,19,0,0,3,19,0,0,0,0,0
loss,null,9,loss,loss,NN,O,NN,8,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,null,10,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,11,and,and,CC,O,CC,6,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
were,null,12,were,were,VBD,O,VBD,14,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cured,B-operation,13,cured,cure,VBN,O,VBN,6,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
at,null,14,at,at,IN,O,IN,18,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
an,null,15,an,an,DT,O,DT,18,det,1,14,0,0,0,0,14,0,0,0,0,0,0,0
optimised,null,16,optimised,optimis,JJ,O,JJ,18,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
temperature,null,17,temperature,temperatur,NN,O,NN,14,nmod,0,210,0,0,0,0,210,0,0,0,0,0,0,0
of,null,18,of,of,IN,O,IN,22,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
60,B-number,19,60,60,CD,O,CD,22,nummod,0,38,0,10,2,0,26,0,0,0,1,1,0,0
°,B-cnd_unit,20,°,°,NN,O,NN,22,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,I-cnd_unit,21,C,C,NN,O,NN,18,nmod,0,136,7,0,2,0,127,0,22533,0,0,0,1,1
for,null,22,for,for,IN,O,IN,27,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the,null,23,the,the,DT,O,DT,27,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
first,null,24,first,first,JJ,O,JJ,27,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two,B-number,25,two,two,CD,O,CD,27,nummod,0,0,0,0,0,0,0,0,1,0,0,0,0,0
days,B-cnd_unit,26,day,day,NNS,O,NNS,22,nmod,0,53,0,0,0,0,53,0,0,0,0,0,0,0
in,null,27,in,in,IN,O,IN,31,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
a,null,28,a,a,DT,O,DT,31,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
curing,B-synth_aprt,29,curing,cure,VBG,O,VBG,31,amod,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chamber,I-synth_aprt,30,chamber,chamber,NN,O,NN,14,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
with,null,31,with,with,IN,O,IN,34,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
a,null,32,a,a,DT,O,DT,34,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
RH,B-cnd_unit,33,RH,RH,NN,O,NN,31,nmod,0,0,0,0,0,0,0,0,2,0,0,0,1,1
95,B-number,34,95,95,CD,PERCENT,CD,36,compound,0,3,0,0,0,0,3,0,0,0,1,1,0,0
%,B-cnd_unit,35,%,%,NN,PERCENT,NN,34,amod,0,161,0,145,9,0,7,0,0,0,0,0,0,0
and,null,36,and,and,CC,O,CC,31,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
then,null,37,then,then,RB,O,RB,42,advmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
at,null,38,at,at,IN,O,IN,42,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
20,B-number,39,20,20,CD,O,CD,42,nummod,0,50,0,21,2,0,23,4,0,0,1,1,0,0
°,B-cnd_unit,40,°,°,NN,O,NN,42,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,I-cnd_unit,41,C,C,NN,O,NN,31,conj,0,136,7,0,2,0,127,0,22533,0,0,0,1,1
for,null,42,for,for,IN,O,IN,45,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the,null,43,the,the,DT,O,DT,45,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
rest,null,44,rest,rest,NN,O,NN,42,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,45,of,of,IN,O,IN,49,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,46,the,the,DT,O,DT,49,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
curing,null,47,curing,cure,VBG,O,VBG,49,amod,0,0,0,0,0,0,0,0,0,1,0,0,0,0
time,null,48,time,time,NN,O,NN,45,nmod,0,0,0,0,0,0,0,0,1,0,0,0,0,0
.,null,49,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Three,null,0,Three,Three,CD,O,CD,2,nummod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
specimens,null,1,specimen,specimen,NNS,O,NNS,7,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,2,of,of,IN,O,IN,5,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
each,null,3,each,each,DT,O,DT,5,det,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mixture,B-intrmed,4,mixture,mixtur,NN,O,NN,2,nmod,0,131,129,1,0,1,0,0,5,0,0,0,0,0
were,null,5,were,were,VBD,O,VBD,7,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
prepared,B-operation,6,prepared,prepar,VBN,O,VBN,0,root,0,24,0,0,0,24,0,0,0,0,0,0,0,0
for,null,7,for,for,IN,O,IN,10,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the,null,8,the,the,DT,O,DT,10,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
tests,null,9,test,test,NNS,O,NNS,7,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,10,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,3,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mechanical,B-prop_type,1,mechanical,mechan,JJ,O,JJ,3,amod,0,4,0,0,0,2,0,2,0,0,0,0,0,0
strength,I-prop_type,2,strength,strength,NN,O,NN,5,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
was,null,3,wa,wa,VBD,O,VBD,5,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
determined,B-operation,4,determined,determin,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,null,5,after,after,IN,O,IN,8,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,B-number,6,10,10,CD,O,CD,8,nummod,0,140,1,55,0,0,84,0,0,0,1,1,0,0
days,B-cnd_unit,7,day,day,NNS,O,NNS,5,nmod,0,53,0,0,0,0,53,0,0,0,0,0,0,0
curing,null,8,curing,cure,VBG,O,VBG,8,acl,0,0,0,0,0,0,0,0,0,1,0,0,0,0
.,null,9,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

XRD,B-meta,0,XRD,XRD,NN,O,NN,23,nsubj,0,0,0,0,0,0,0,0,0,0,0,0,1,1
and,null,1,and,and,CC,O,CC,1,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
SEM,B-meta,2,SEM,SEM,NN,ORGANIZATION,NN,1,conj,0,0,0,0,0,0,0,0,1,0,0,0,1,1
/,null,3,/,/,:,ORGANIZATION,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDX,B-meta,4,EDX,EDX,NN,ORGANIZATION,NN,6,compound,0,0,0,0,0,0,0,0,1,0,0,0,1,1
analyses,null,5,analysis,analys,NNS,O,NNS,9,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,6,were,were,VBD,O,VBD,9,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
also,null,7,also,also,RB,O,RB,9,advmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
done,null,8,done,done,VBN,O,VBN,1,dep,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,null,9,on,on,IN,O,IN,12,case,1,0,0,0,0,0,0,0,2,0,0,0,0,0
the,null,10,the,the,DT,O,DT,12,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
pastes,B-intrmed,11,paste,past,NNS,O,NNS,9,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
to,null,12,to,to,TO,O,TO,14,mark,1,80,0,20,0,14,46,0,0,0,0,0,0,0
investigate,null,13,investigate,investig,VB,O,VB,9,xcomp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,null,14,the,the,DT,O,DT,19,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
mineral,null,15,mineral,miner,JJ,O,JJ,19,amod,0,0,0,0,0,0,0,0,1,0,0,0,0,0
and,null,16,and,and,CC,O,CC,16,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
microstructural,null,17,microstructural,microstructur,JJ,O,JJ,16,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
properties,null,18,property,properti,NNS,O,NNS,14,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,19,of,of,IN,O,IN,22,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,20,the,the,DT,O,DT,22,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
alkali,B-descriptor,21,alkali,alkali,NNS,O,NNS,19,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activated,I-descriptor,22,activated,activ,VBD,O,VBD,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biomass,I-descriptor,23,biomass,biomass,NN,O,NN,26,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fly,B-intrmed,24,fly,fli,NN,O,NN,26,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashes,I-intrmed,25,ash,ash,NNS,O,NNS,23,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,26,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

ZnO,B-target,0,ZnO,ZnO,NN,O,NN,2,compound,0,6,6,0,0,0,0,0,0,0,0,0,1,0
nanowires,B-descriptor,1,nanowires,nanowir,NNS,O,NNS,6,nsubjpass,0,5,0,0,5,0,0,0,1,0,0,0,0,0
and,null,2,and,and,CC,O,CC,2,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
microwires,B-descriptor,3,microwires,microwir,NNS,O,NNS,2,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,4,were,were,VBD,O,VBD,6,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
synthesized,null,5,synthesized,synthes,VBN,O,VBN,0,root,0,1,0,0,0,1,0,0,0,0,0,0,0,0
via,null,6,via,via,IN,O,IN,10,case,0,3,0,0,0,3,0,0,0,0,0,0,0,0
the,null,7,the,the,DT,O,DT,10,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
MAH,B-meta,8,MAH,MAH,NNP,ORGANIZATION,NNP,10,compound,0,0,0,0,0,0,0,0,1,0,0,0,1,1
method,I-meta,9,method,method,NN,O,NN,6,nmod,0,2,0,0,0,2,0,0,0,0,0,0,0,0
in,null,10,in,in,IN,O,IN,13,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
the,null,11,the,the,DT,O,DT,13,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
presence,null,12,presence,presenc,NN,O,NN,6,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,13,of,of,IN,O,IN,15,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
CTAB,null,14,CTAB,CTAB,NN,O,NN,13,nmod,0,8,8,0,0,0,0,0,0,0,0,0,1,1
.,null,15,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Experimental,null,0,Experimental,Experiment,JJ,O,JJ,2,amod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
details,null,1,detail,detail,NNS,O,NNS,4,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
are,null,2,are,are,VBP,O,VBP,4,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
described,null,3,described,describ,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as,null,4,a,as,IN,O,IN,6,mark,1,0,0,0,0,0,0,0,1,0,0,0,0,0
follows,null,5,follows,follow,VBZ,O,VBZ,4,advcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:,null,6,:,:,:,O,_,_,_,0,545,7,537,0,0,1,0,0,0,0,0,0,0
2.6,B-number,7,2.6,2.6,CD,O,CD,9,nummod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mmol,B-amt_unit,8,mmol,mmol,NN,O,NN,14,nsubjpass,0,78,1,77,0,0,0,0,0,0,0,0,0,0
of,null,9,of,of,IN,O,IN,12,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
Zn(CH3COO)2.2H2O,B-material,10,Zn(CH3COO)2.2H2O,Zn(CH3COO)2.2H2O,FW,O,FW,12,compound,0,0,0,0,0,0,0,0,0,0,1,0,1,0
],null,11,],],FW,O,FW,9,nmod,0,16,14,2,0,0,0,0,0,0,0,0,0,0
were,null,12,were,were,VBD,O,VBD,14,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
added,B-operation,13,added,ad,VBN,O,VBN,4,parataxis,0,270,0,4,0,266,0,0,0,0,0,0,0,0
to,null,14,to,to,TO,O,TO,17,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
80,B-number,15,80,80,CD,O,CD,17,nummod,0,31,0,6,0,0,23,2,0,0,1,1,0,0
mL,B-amt_unit,16,mL,mL,NN,O,NN,14,nmod,0,321,6,270,0,0,1,44,10,0,0,0,1,0
of,null,17,of,of,IN,O,IN,22,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
1,B-number,18,1,1,CD,O,CD,22,nummod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
mol,B-amt_unit,19,mol,mol,NN,ORGANIZATION,NN,22,compound,0,58,0,58,0,0,0,0,0,0,0,0,0,0
L−1,B-descriptor,20,L−1,L−1,NN,O,NN,22,compound,0,10,0,10,0,0,0,0,0,0,1,0,1,1
NaOH,B-material,21,NaOH,NaOH,NN,O,NN,17,nmod,0,81,78,3,0,0,0,0,1,0,0,0,1,0
aqueous,B-descriptor,22,aqueous,aqueou,JJ,O,JJ,24,amod,0,48,3,0,45,0,0,0,1,0,0,0,0,0
solution,I-descriptor,23,solution,solut,NN,O,NN,22,dep,0,345,192,0,145,7,0,1,130,0,0,0,0,0
.,null,24,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

After,null,0,After,After,IN,O,IN,3,case,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,B-number,1,10,10,CD,O,CD,3,nummod,0,140,1,55,0,0,84,0,0,0,1,1,0,0
min,B-cnd_unit,2,min,min,NN,O,NN,12,nmod,1,137,0,0,0,0,137,0,1,0,0,0,0,0
stirring,B-operation,3,stirring,stir,VBG,O,VBG,3,acl,0,206,0,0,0,196,10,0,0,1,0,0,0,0
,,null,4,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
4.5,B-number,5,4.5,4.5,CD,O,CD,7,nummod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g,B-amt_unit,6,g,g,NN,O,NN,12,nsubjpass,0,211,1,209,1,0,0,0,542,0,0,0,0,0
